"filename", "language", "Ini", "PHP", "XML", "Markdown", "JSON", "Log", "CSS", "JavaScript", "HTML", "TypeScript", "YAML", "SCSS", "comment", "blank", "total"
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\jquery-file-upload\jquery.uploadfile.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 8
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\jquery-file-upload\uploadfile.css", "CSS", 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 9, 146
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\js\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\js\vendor.bundle.base.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 18, 3, 37
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\mdi\css\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\mdi\css\materialdesignicons.min.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\mdi\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\mdi\fonts\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\moment\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\moment\moment.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 4568, 0, 0, 0, 0, 345, 758, 5671
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\moment\moment.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\nouislider\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\nouislider\nouislider.min.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\nouislider\nouislider.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\owl-carousel-2\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\owl-carousel-2\owl.carousel.min.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\owl-carousel-2\owl.carousel.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\owl-carousel-2\owl.theme.default.min.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\.travis.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 2, 8, 37
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\README.md", "Markdown", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\bower.json", "JSON", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\composer.json", "JSON", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\index.php", "PHP", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\maps\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\sample-fonts\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\AdobeFontMetrics.php", "PHP", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 49, 218
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Autoloader.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 43
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\BinaryStream.php", "PHP", 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 73, 445
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\EOT\File.php", "PHP", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 23, 161
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\EOT\Header.php", "PHP", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 113
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\EOT\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\EncodingMap.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 38
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Exception\FontNotFoundException.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Exception\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Font.php", "PHP", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 90
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Glyph\Outline.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 111
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Glyph\OutlineComponent.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 31
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Glyph\OutlineComposite.php", "PHP", 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 38, 242
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Glyph\OutlineSimple.php", "PHP", 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 61, 335
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Glyph\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Header.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 37
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\OpenType\File.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 19
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\OpenType\TableDirectoryEntry.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 19
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\OpenType\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\DirectoryEntry.php", "PHP", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 31, 130
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Table.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 93
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\cmap.php", "PHP", 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 67, 299
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\glyf.php", "PHP", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33, 154
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\head.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 46
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\hhea.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 44
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\hmtx.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 59
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\kern.php", "PHP", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 80
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\loca.php", "PHP", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 80
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\maxp.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 42
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\name.php", "PHP", 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 25, 194
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\nameRecord.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 53
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\os2.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 47
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\Type\post.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 19, 141
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\Table\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\TrueType\Collection.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 22, 101
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\TrueType\File.php", "PHP", 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 83, 472
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\TrueType\Header.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 31
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\TrueType\TableDirectoryEntry.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 34
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\TrueType\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\WOFF\File.php", "PHP", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 82
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\WOFF\Header.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 32
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\WOFF\TableDirectoryEntry.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 35
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\WOFF\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\FontLib\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\src\desktop.ini", "Ini", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"h:\Meu Drive\AULAS-BRENO\IFSP\Acadêmico\Disciplinas\PDS (Integrado)\Projeto Multidisciplinar\2024\SVN-2024-v2\desenvolvimento\comum\ProjIFSPorts-Front-Back_Padronizado\vendor\phenx\php-font-lib\tests\FontLib\FontTest.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 50
